"","x"
"136",10575.9453125
"137",26235.333984375
"138",16304.60546875
"139",2672.20434570312
"140",9295.5634765625
"141",4804.17919921875
"142",3114.04125976562
"143",4622.0625
"144",11409.328125
"145",8699.8056640625
"146",12747.837890625
"147",3102.42138671875
"148",8180.2998046875
"149",8578.7666015625
"150",5609.798828125
"151",9202.5869140625
"152",2368.91064453125
"153",10101.80078125
"154",17830.4765625
"155",6179.62646484375
"156",7992.533203125
"157",5051.87744140625
"158",8756.095703125
"159",6468.0791015625
"160",13433.2978515625
"161",9301.974609375
"162",7590.77685546875
"163",2704.529296875
"164",2216.3583984375
"165",10369.0458984375
"166",17645.26953125
"167",6936.6279296875
"168",6613.33740234375
"169",10526.619140625
"170",12441.580078125
"171",8921.6455078125
"172",7299.06103515625
"173",2946.90771484375
"174",17786.91796875
"175",7861.46875
"176",4416.27783203125
"177",9019.380859375
"178",2524.51416015625
"179",18989.708984375
"180",11266.8095703125
"181",1922.04077148438
"182",4880.1455078125
"183",4895.04248046875
"184",3039.17236328125
"185",2124.46704101562
"186",8917.865234375
"187",9698.71484375
"188",7532.55322265625
"189",15632.080078125
"190",9081.400390625
"191",11348.171875
"192",9071.7744140625
"193",16954.037109375
"194",16678.765625
"195",7696.0615234375
"196",2352.92700195312
"197",5209.06103515625
"198",18735.818359375
"199",5016.94677734375
"200",16403.640625
"201",15139.345703125
"202",3951.80517578125
"203",9077.748046875
"204",10143.40234375
"205",12070.9873046875
"206",4766.26953125
"207",13404.3720703125
"208",11638.083984375
"209",10834.0390625
"210",21952.259765625
"211",5063.3603515625
"212",3451.50512695312
"213",20019.705078125
"214",13116.6005859375
"215",25402.880859375
"216",5869.95068359375
"217",7864.32421875
"218",4843.859375
"219",3418.14282226562
"220",3536.88500976562
"221",7429.45849609375
"222",8101.55712890625
"223",3279.18310546875
"224",2861.4931640625
"225",7114.302734375
"226",12901.5791015625
"227",4433.96044921875
"228",5162.68212890625
"229",3503.66430664062
"230",2733.75903320312
"231",5568.29248046875
"232",3912.01831054688
"233",13642.3623046875
"234",3108.83203125
"235",15969.7548828125
"236",4545.111328125
"237",9483.7197265625
"238",8632.96875
"239",13604.1123046875
"240",11986.8916015625
"241",2545.85131835938
"242",5477.9423828125
"243",14335.6748046875
"244",2349.15283203125
"245",4085.01879882812
"246",13558.375
"247",13373.3603515625
"248",4108.822265625
"249",3206.05200195312
"250",2415.82006835938
"251",6427.564453125
"252",9062.2958984375
"253",5272.40966796875
"254",2390.89331054688
"255",12624.69921875
"256",2624.09228515625
"257",13710.833984375
"258",4672.40625
"259",4901.46826171875
"260",8757.9853515625
"261",6919.013671875
"262",2452.09252929688
"263",5197.50244140625
"264",4493.94970703125
"265",4271.9140625
"266",16939.900390625
"267",18101.39453125
"268",12269.7568359375
"269",4648.38720703125
"270",13148.693359375
"271",5568.291015625
"272",6477.7744140625
"273",15134.388671875
"274",11734.1005859375
"275",2691.94995117188
"276",2491.49853515625
"277",5497.875
"278",9231.3134765625
"279",8679.5263671875
"280",6950.513671875
"281",4756.73388671875
"282",9298.7109375
"283",4812.06591796875
"284",1576.95922851562
"285",5780.763671875
"286",4996.720703125
"287",4677.56982421875
"288",8395.01171875
"289",2366.9404296875
"290",3536.88500976562
"291",11106.5166015625
"292",4585.32373046875
"293",2378.31396484375
"294",4022.35302734375
"295",14263.1806640625
"296",8378.3125
"297",7619.1640625
"298",4814.21435546875
"299",4591.80615234375
"300",5910.7646484375
"301",18531.677734375
"302",4598.65087890625
"303",13849.767578125
"304",25913.19140625
"305",3817.36157226562
"306",16896.048828125
"307",7007.86181640625
"308",2354.27563476562
"309",3174.11328125
"310",23278.953125
"311",2402.64111328125
"312",5358.30615234375
"313",5469.2294921875
"314",23474.998046875
"315",11873.65234375
"316",4826.6376953125
"317",12226.287109375
"318",6778.6728515625
"319",5407.36279296875
"320",18896.16796875
"321",2915.9951171875
"322",4675.541015625
"323",9627.7158203125
"324",8142.0673828125
"325",5715.49658203125
"326",14118.3525390625
"327",6485.5400390625
"328",4655.419921875
"329",9779.58203125
"330",4941.85595703125
"331",7568.4677734375
"332",3724.15771484375
"333",10051.41015625
"334",5065.9951171875
"335",17197.1640625
"336",8688.044921875
"337",8634.2998046875
"338",16973.212890625
"339",2260.9013671875
"340",5576.5107421875
"341",14780.7724609375
"342",4419.5068359375
"343",8258.9091796875
"344",11268.7177734375
"345",2598.25952148438
"346",7081.154296875
"347",4199.69091796875
"348",7966.478515625
"349",16459.833984375
"350",3316.3193359375
"351",2402.67333984375
"352",4976.34326171875
"353",2577.17504882812
"354",9941.9033203125
"355",4119.337890625
"356",3893.84814453125
"357",4028.1064453125
"358",4108.8369140625
"359",5296.46435546875
"360",7853.2734375
"361",2333.30126953125
"362",4281.92822265625
"363",20061.3125
"364",3000.81201171875
"365",5837.255859375
"366",13717.2626953125
"367",3859.07836914062
"368",14338.9365234375
"369",12232.5537109375
"370",11913.9541015625
"371",5403.90771484375
"372",9170.70703125
"373",2673.81103515625
"374",1916.51245117188
"375",4971.51171875
"376",9804.3173828125
"377",19509.822265625
"378",4727.865234375
"379",3177.24365234375
"380",6381.22705078125
"381",2665.169921875
"382",16436.23828125
"383",3499.1787109375
"384",2953.9716796875
"385",10027.306640625
"386",8766.3505859375
"387",8166.1064453125
"388",6151.978515625
"389",16247.4501953125
"390",19128.748046875
"391",8482.2451171875
"392",10377.1259765625
"393",5556.53271484375
"394",2504.74267578125
"395",4835.17919921875
"396",5028.39990234375
"397",7463.0380859375
"398",9169.7021484375
"399",5815.740234375
"400",12348.6015625
"401",3236.45239257812
"402",13120.439453125
"403",2266.51513671875
"404",6466.62548828125
"405",8788.7353515625
"406",6787.69775390625
"407",5057.53955078125
"408",11049.7392578125
"409",14780.7724609375
"410",11204.3525390625
"411",10299.291015625
"412",19344.765625
"413",13404.3720703125
"414",8176.9794921875
"415",13772.3623046875
"416",8563.89453125
"417",4059.20776367188
"418",18534.15625
"419",2704.0703125
"420",4943.6455078125
"421",13452.94140625
"422",8813.095703125
"423",10818.765625
"424",2443.61767578125
"425",2248.9921875
"426",3567.2041015625
"427",22191.705078125
"428",7495.57177734375
"429",3010.02416992188
"430",8908.8798828125
"431",5241.31005859375
"432",2383.0458984375
"433",2208.509765625
"434",20290.466796875
"435",7840.74755859375
"436",5389.419921875
"437",4938.9755859375
"438",3152.13671875
"439",4859.2724609375
"440",2856.88745117188
"441",5936.18017578125
"442",5347.041015625
"443",12647.44921875
"444",4593.1083984375
"445",5537.8544921875
"446",18593.7109375
"447",6253.1875
"448",4942.22265625
"449",3489.41870117188
"450",3805.72778320312
"451",15800.0205078125
"452",2337.42529296875
"453",4063.95556640625
"454",6712.79833984375
"455",8691.6787109375
"456",5780.763671875
"457",5710.544921875
"458",17810.3046875
"459",5268.74609375
"460",9159.3525390625
"461",2643.60546875
"462",6947.0078125
"463",5394.4794921875
"464",5579.626953125
"465",9506.8828125
"466",2918.09399414062
"467",12254.3388671875
"468",13967.2041015625
"469",20387.509765625
"470",2545.85131835938
"471",2683.359375
"472",5649.064453125
"473",9422.4521484375
"474",5649.064453125
"475",6712.33935546875
"476",4125.16357421875
"477",4819.224609375
"478",2890.48388671875
"479",10557.7158203125
"480",6358.51171875
"481",5296.46435546875
"482",3117.43408203125
"483",17379.775390625
"484",15349.6650390625
"485",5311.994140625
"486",8767.439453125
"487",10081.51953125
"488",10722.4921875
"489",12121.814453125
"490",9430.8681640625
"491",7199.0478515625
"492",4901.54150390625
"493",7990.36376953125
"494",5739.89501953125
"495",5767.78369140625
"496",13617.998046875
"497",12794.0498046875
"498",8555.029296875
"499",4005.26098632812
"500",4986.5556640625
"501",4077.96484375
"502",2706.53540039062
"503",9645.6181640625
"504",4655.18408203125
"505",6930.3857421875
"506",4329.83984375
"507",4991.62255859375
"508",7445.49609375
"509",12916.455078125
"510",2925.41772460938
"511",3054.49365234375
"512",12623.224609375
"513",2399.619140625
"514",15635.12109375
"515",2856.89379882812
"516",11532.845703125
"517",11459.6748046875
"518",10308.8330078125
"519",6448.24951171875
"520",2431.57080078125
"521",7763.4453125
"522",10143.3125
"523",6032.857421875
"524",2153.90844726562
"525",5654.267578125
"526",17428.33203125
"527",5420.501953125
"528",3868.89697265625
"529",23380.80078125
"530",8499.0244140625
"531",20156.603515625
"532",4780.6474609375
"533",6017.1748046875
"534",7204.63525390625
"535",5862.44775390625
"536",2009.85034179688
"537",16521.55859375
"538",4091.35131835938
"539",5356.408203125
"540",6877.6357421875
"541",10538.19140625
"542",8474.974609375
"543",15930.19140625
"544",19612.904296875
"545",3267.55615234375
"546",7599.0048828125
"547",13288.7548828125
"548",2737.58666992188
"549",10392.162109375
"550",10895.0107421875
"551",4705.42724609375
"552",5241.1416015625
"553",6000.94140625
"554",3112.55517578125
"555",18702.3203125
"556",15546.3583984375
"557",3431.20581054688
"558",7308.19384765625
"559",18876.763671875
"560",2414.05102539062
"561",11786.462890625
"562",13576.4189453125
"563",20881.052734375
"564",17533.443359375
"565",3170.69995117188
"566",11252.9619140625
"567",8388.0439453125
"568",4564.89453125
"569",5949.15234375
"570",7711.109375
"571",6909.2939453125
"572",4678.6884765625
"573",12035.755859375
"574",2663.34643554688
"575",6102.84033203125
"576",5248.05615234375
"577",23520.845703125
"578",9162.3427734375
"579",4935.47265625
"580",5369.86962890625
"581",3536.88500976562
"582",6634.2744140625
"583",10392.162109375
"584",4136.25439453125
"585",18830.841796875
"586",4951.41650390625
"587",7068.82275390625
"588",9023.806640625
"589",7674.51220703125
"590",5178.6865234375
"591",6498.85498046875
"592",4664.01904296875
"593",6315.8212890625
"594",8344.388671875
"595",6672.41015625
"596",12352.4453125
"597",5259.9248046875
"598",8634.2998046875
"599",2656.74291992188
"600",17476.283203125
"601",18217.689453125
"602",9462.4462890625
"603",5694.00146484375
"604",3413.02416992188
"605",24548.7578125
"606",2708.51196289062
"607",7169.42626953125
"608",3346.56982421875
"609",2861.4931640625
"610",7696.74755859375
"611",9401.1298828125
"612",25576.69140625
"613",4046.84985351562
"614",4871.4775390625
"615",3340.49438476562
"616",7361.41015625
"617",2921.33911132812
"618",9170.70703125
"619",5287.3486328125
"620",10134.0439453125
"621",2496.8056640625
"622",9301.974609375
"623",3309.46997070312
"624",13619.541015625
"625",4108.7255859375
"626",13748.740234375
"627",4686.6923828125
"628",5596.744140625
"629",18920.9609375
"630",4403.00341796875
"631",8292.2958984375
"632",9636.32421875
"633",4617.66064453125
"634",5341.5458984375
"635",4835.9755859375
"636",9897.1494140625
"637",2483.78588867188
"638",4967.54296875
"639",3114.60522460938
"640",17229.123046875
"641",9771.8251953125
"642",4662.62646484375
"643",25480.208984375
"644",6987.8505859375
"645",4294.5615234375
"646",3428.79125976562
"647",2290.669921875
"648",4154.09716796875
"649",3859.35571289062
"650",5179.77734375
"651",5831.08154296875
"652",4360.26513671875
"653",25501.517578125
"654",4583.0859375
"655",9062.2958984375
"656",2955.53198242188
"657",8144.19287109375
"658",5848.20654296875
"659",9435.3369140625
"660",19207.505859375
"661",4653.01708984375
"662",2476.3359375
"663",3358.21630859375
"664",5518.8623046875
"665",9065.498046875
"666",5309.4638671875
"667",22800.802734375
"668",6990.56396484375
"669",2224.2734375
"670",3145.31225585938
"671",10180.2744140625
"672",2404.39770507812
"673",4649.4951171875
"674",3283.5439453125
"675",3374.3046875
"676",19349.650390625
"677",3114.859375
"678",2274.4052734375
"679",12041.5810546875
"680",4336.78466796875
"681",2951.75146484375
"682",11337.125
"683",9804.3173828125
"684",3937.03173828125
"685",2981.95263671875
"686",2437.02685546875
"687",4621.158203125
"688",5076.17529296875
"689",16825.056640625
"690",2474.09643554688
"691",13752.091796875
"692",5909.3173828125
"693",6821.59814453125
"694",5465.205078125
"695",8017.50830078125
"696",10982.2392578125
"697",4613.02490234375
"698",2529.54858398438
"699",5703.537109375
"700",8311.8466796875
"701",6047.5546875
"702",15907.8095703125
"703",9182.6279296875
"704",8017.6552734375
"705",3689.2294921875
"706",3451.16577148438
"707",2603.958984375
"708",7693.68310546875
"709",16549.556640625
"710",6968.50732421875
"711",2360.14184570312
"712",7372.603515625
"713",11874.4189453125
"714",10656.2392578125
"715",20227.44921875
"716",2112.04345703125
"717",6184.93115234375
"718",2834.32885742188
"719",2745.29467773438
"720",12034.572265625
"721",4513.55517578125
"722",3574.01049804688
"723",9380.8330078125
"724",4490.59375
"725",1908.40087890625
"726",5357.56494140625
"727",6329.60400390625
"728",6757.671875
"729",2383.40747070312
"730",3000.69018554688
"731",2638.12670898438
"732",3672.29223632812
"733",14241.7978515625
"734",10765.4033203125
"735",5084.255859375
"736",2475.48266601562
"737",2120.75537109375
"738",4050.30322265625
"739",19268.138671875
"740",10110.388671875
"741",5355.439453125
"742",3760.80810546875
"743",3033.2998046875
"744",15297.80078125
"745",7513.677734375
"746",13455.6650390625
"747",9170.70703125
"748",8727.802734375
"749",4595.6240234375
"750",5340.8349609375
"751",12853.3955078125
"752",11956.6162109375
"753",7668.27490234375
"754",3358.14794921875
"755",13408.2314453125
"756",9378.435546875
"757",8082.05859375
"758",2371.37182617188
"759",2358.73974609375
"760",5029.76416015625
"761",9947.9921875
"762",13057.2451171875
"763",3591.29956054688
"764",13274.244140625
"765",5261.0361328125
"766",15191.619140625
"767",20254.134765625
"768",15351.74609375
"769",2985.41284179688
"770",8351.052734375
"771",8061.0830078125
"772",3339.16064453125
"773",3531.27661132812
"774",5163.24609375
"775",4826.63134765625
"776",2302.4345703125
"777",6169.32763671875
"778",5344.7333984375
"779",12223.8349609375
"780",23553.72265625
"781",2954.92211914062
"782",12179.3515625
"783",6846.63623046875
"784",5653.26416015625
"785",4207.9990234375
"786",5061.66943359375
"787",2813.84155273438
"788",10790.9013671875
"789",6589.0869140625
"790",7184.17529296875
"791",2511.72265625
"792",7079.6171875
"793",5188.9228515625
"794",3323.01904296875
"795",19077.244140625
"796",4937.90771484375
"797",7611.544921875
"798",7675.82080078125
"799",8495.1357421875
"800",2781.0693359375
"801",10941.5087890625
"802",3467.6484375
"803",7289.90673828125
"804",4624.88232421875
"805",9437.798828125
"806",11782.5810546875
"807",2657.24462890625
"808",13889.3623046875
"809",3292.11694335938
"810",5312.89892578125
"811",5913.734375
"812",24249.236328125
"813",6546.48095703125
"814",8177.38720703125
"815",3565.83813476562
"816",5794.1181640625
"817",11535.3896484375
"818",4166.6337890625
"819",2520.41967773438
"820",11175.888671875
"821",4943.6455078125
"822",4938.9755859375
"823",8297.8232421875
"824",13852.474609375
"825",19027.1640625
"826",5445.5009765625
"827",5322.3154296875
"828",2410.85424804688
"829",6253.9853515625
"830",9071.7744140625
"831",17717.27734375
"832",10355.0703125
"833",5483.8369140625
"834",7803.6552734375
"835",2428.525390625
"836",6349.56787109375
"837",4978.82666015625
"838",13835.7109375
"839",2596.6650390625
"840",8276.7099609375
"841",4355.017578125
"842",3765.24755859375
"843",13294.126953125
"844",4304.39404296875
"845",4827.04638671875
"846",5405.6767578125
"847",5200.3740234375
"848",11595.8994140625
"849",13382.44921875
"850",3212.19555664062
"851",4943.6455078125
"852",17272.638671875
"853",19906.240234375
"854",7893.17333984375
"855",2632.52319335938
"856",4792.0966796875
"857",2811.48876953125
"858",14290.205078125
"859",12235.375
"860",9455.1240234375
"861",4287.44873046875
"862",3788.50805664062
"863",3511.86572265625
"864",3439.1650390625
"865",5209.31689453125
"866",8027.05224609375
"867",8578.7666015625
"868",3639.62866210938
"869",3441.23803710938
"870",15415.7431640625
"871",6809.11865234375
"872",5397.72021484375
"873",5854.31640625
"874",4520.0556640625
"875",11022.0126953125
"876",20419.412109375
"877",6147.1787109375
"878",9177.80078125
"879",5363.505859375
"880",2584.74365234375
"881",5784.77978515625
"882",2945.05493164062
"883",2135.001953125
"884",18989.708984375
"885",7071.73974609375
"886",2922.08032226562
"887",6888.76171875
"888",8096.908203125
"889",2472.22265625
"890",2779.42309570312
"891",17193.671875
"892",12853.919921875
"893",2673.81103515625
"894",14391.30859375
"895",12400.3232421875
"896",6290.5205078125
"897",18750.208984375
"898",4643.35302734375
"899",4329.83984375
"900",9840.8291015625
"901",10725.2841796875
"902",8262.1259765625
"903",12287.1435546875
"904",11780.517578125
"905",5947.3779296875
"906",2585.19213867188
"907",5306.8583984375
"908",2380.21240234375
"909",17420.0078125
"910",3139.86254882812
"911",6624.86572265625
"912",5403.7939453125
"913",2648.33032226562
"914",5077.578125
"915",2418.84350585938
"916",8791.580078125
"917",4982.2958984375
"918",9097.50390625
"919",11901.1708984375
"920",13618.130859375
"921",5258.107421875
"922",15989.25390625
"923",2135.001953125
"924",2604.39111328125
"925",10095.7470703125
"926",9214.580078125
"927",16297.970703125
"928",5982.74853515625
"929",5809.28515625
"930",4974.24169921875
"931",3334.45727539062
"932",7862.80810546875
"933",2368.91064453125
"934",5346.81689453125
"935",2524.51416015625
"936",12752.693359375
"937",3857.1982421875
"938",8262.37109375
"939",3042.63598632812
"940",5025.244140625
"941",3488.85375976562
"942",11283.546875
"943",4623.435546875
"944",20418.05859375
"945",8309.265625
"946",2917.29907226562
"947",12514.728515625
"948",23168.310546875
"949",16435.75
"950",5183.85205078125
"951",3169.97924804688
"952",2848.62939453125
"953",4031.64428710938
"954",2667.93090820312
"955",4274.6826171875
"956",6124.912109375
"957",13120.439453125
"958",3880.0537109375
"959",12818.689453125
"960",15874.6650390625
"961",8318.720703125
"962",2836.9345703125
"963",4032.78051757812
"964",15698.521484375
"965",10118.361328125
"966",13962.2041015625
"967",8210.1689453125
"968",4487.57763671875
"969",4368.59228515625
"970",12825.0927734375
"971",4805.6435546875
"972",2912.18676757812
"973",7200.18212890625
"974",9573.2900390625
"975",4400.91943359375
"976",2590.8154296875
"977",7435.60791015625
"978",2689.16845703125
"979",3764.3544921875
"980",10949.1455078125
"981",2518.89770507812
"982",7798.50244140625
"983",18242.134765625
"984",8232.0439453125
"985",20387.8671875
"986",4960.61669921875
"987",6462.99169921875
"988",17702.39453125
"989",11382.4560546875
"990",5110.7080078125
"991",4904.921875
"992",2285.515625
"993",9301.974609375
"994",5237.6806640625
"995",3598.796875
"996",10518.513671875
"997",3397.20190429688
"998",14380.8330078125
"999",2848.8212890625
"1000",2563.66088867188
"1001",11781.087890625
"1002",2854.8564453125
"1003",15087.2900390625
"1004",4446.958984375
"1005",13751.9599609375
"1006",5498.7734375
"1007",13708.2724609375
"1008",12728.486328125
"1009",15248.4111328125
"1010",17745.49609375
"1011",4788.57958984375
"1012",17490.7109375
"1013",13905.8525390625
"1014",3780.9814453125
"1015",13081.73828125
"1016",2957.51708984375
"1017",3867.9267578125
"1018",5358.82421875
"1019",5466.841796875
"1020",9779.58203125
"1021",3898.61450195312
"1022",15873.8994140625
"1023",2790.345703125
"1024",3143.97216796875
"1025",2791.23803710938
"1026",3778.06420898438
"1027",9313.099609375
"1028",5374.255859375
"1029",8634.2998046875
"1030",2135.001953125
"1031",5421.36474609375
"1032",6162.0361328125
"1033",17771.96875
"1034",4650.048828125
"1035",5270.4140625
"1036",11033.72265625
"1037",11545.267578125
"1038",2262.91674804688
"1039",9249.548828125
"1040",5665.63427734375
"1041",2031.86120605469
"1042",13723.0751953125
"1043",15413.2216796875
"1044",9779.58203125
"1045",5212.763671875
"1046",4303.37353515625
"1047",18171.302734375
"1048",10164.0087890625
"1049",5520.98828125
"1050",2307.10327148438
"1051",6262.76025390625
"1052",4126.42578125
"1053",13404.3720703125
"1054",8776.8916015625
"1055",6713.6865234375
"1056",6151.978515625
"1057",3937.859375
"1058",7295.46923828125
"1059",7927.5458984375
"1060",14069.740234375
"1061",6717.40283203125
"1062",10881.5205078125
"1063",10183.89453125
"1064",3136.71215820312
"1065",4064.98559570312
"1066",11698.818359375
"1067",2926.23754882812
"1068",8200.8017578125
"1069",9117.3076171875
"1070",7300.65673828125
"1071",14145.8486328125
"1072",4556.28955078125
"1073",12752.693359375
"1074",8143.890625
"1075",11040.216796875
"1076",7611.70068359375
"1077",3580.130859375
"1078",5491.7919921875
"1079",16476.189453125
"1080",5034.47265625
"1081",12448.21484375
"1082",10512.4169921875
"1083",16829.353515625
"1084",5077.578125
"1085",5990.38671875
"1086",6083.9169921875
"1087",7773.71728515625
"1088",14263.1806640625
"1089",9170.70703125
"1090",11548.0634765625
"1091",5397.26416015625
"1092",13266.298828125
"1093",14282.2724609375
"1094",10698.5732421875
"1095",7628.5087890625
"1096",7590.77685546875
"1097",11903.31640625
"1098",4092.1484375
"1099",13958.2705078125
"1100",6685.056640625
"1101",2155.978515625
"1102",5805.46728515625
"1103",2344.2568359375
"1104",8519.9052734375
"1105",3814.57275390625
"1106",2230.86474609375
"1107",7758.6181640625
"1108",7675.15673828125
"1109",5581.85205078125
"1110",11012.80859375
"1111",4575.65478515625
"1112",1977.94665527344
"1113",12053.85546875
"1114",8736.2294921875
"1115",14053.8974609375
"1116",12970.216796875
"1117",19849.609375
"1118",2235.06640625
"1119",9354.16796875
"1120",15903.9599609375
"1121",4252.5498046875
"1122",10582.1171875
"1123",22844.87109375
"1124",6320.869140625
"1125",4664.1552734375
"1126",9278.6689453125
"1127",11698.1298828125
"1128",8719.7587890625
"1129",7350.29833984375
"1130",5924.17041015625
"1131",7432.08447265625
"1132",23689.107421875
"1133",17393.01953125
"1134",2613.02514648438
"1135",10835.6611328125
"1136",18052.017578125
"1137",8904.927734375
"1138",2135.001953125
"1139",4405.87353515625
"1140",4419.56494140625
"1141",18124.80078125
"1142",10614.5830078125
"1143",5865.6455078125
"1144",4895.4912109375
"1145",3196.04760742188
"1146",2978.7841796875
"1147",5189.6767578125
"1148",4932.08544921875
"1149",3431.0517578125
"1150",5166.169921875
"1151",9782.7861328125
"1152",3847.11743164062
"1153",3904.56909179688
"1154",3025.24389648438
"1155",4048.69555664062
"1156",5197.50244140625
"1157",4629.18994140625
"1158",14526.74609375
"1159",7496.3388671875
"1160",5602.60498046875
"1161",5857.4931640625
"1162",19266.275390625
"1163",9985.908203125
"1164",4992.501953125
"1165",10469.9990234375
"1166",13205.5888671875
"1167",5054.1181640625
"1168",2406.44116210938
"1169",5298.1748046875
"1170",8302.9326171875
"1171",3867.9267578125
"1172",10500.7412109375
"1173",7006.04541015625
"1174",4952.02099609375
"1175",8854.44921875
"1176",17186.310546875
"1177",11221.8515625
"1178",12611.9560546875
"1179",8289.296875
"1180",7860.9853515625
"1181",2287.92651367188
"1182",2698.81298828125
"1183",3542.13159179688
"1184",3792.71606445312
"1185",3722.19653320312
"1186",6494.70703125
"1187",17880.529296875
"1188",5045.66162109375
"1189",12611.84765625
"1190",6360.572265625
"1191",2568.04663085938
"1192",9704.3505859375
"1193",2981.8603515625
"1194",9242.107421875
"1195",3509.9345703125
"1196",4984.44873046875
"1197",13201.23828125
"1198",3676.07958984375
"1199",5368.4775390625
"1200",6217.73974609375
"1201",5519.86083984375
"1202",4805.220703125
"1203",5745.130859375
"1204",6214.548828125
"1205",7183.12646484375
"1206",8933.8564453125
"1207",10260.20703125
"1208",3237.025390625
"1209",7917.64306640625
"1210",6138.546875
"1211",7968.75634765625
"1212",3074.72290039062
"1213",6363.30810546875
"1214",4485.10302734375
"1215",3574.494140625
"1216",10417.35546875
"1217",3875.26635742188
"1218",15025.279296875
"1219",7786.400390625
"1220",11616.7734375
"1221",3912.61059570312
"1222",2441.9638671875
"1223",4093.01293945312
"1224",13135.4609375
"1225",5166.169921875
"1226",8742.232421875
"1227",9898.3779296875
"1228",2393.755859375
"1229",8699.8056640625
"1230",13696.3642578125
"1231",9281.5
"1232",4146.42578125
"1233",2599.84497070312
"1234",2854.63061523438
"1235",2318.57250976562
"1236",9051.7412109375
"1237",2811.76635742188
"1238",2506.56469726562
"1239",3802.75732421875
"1240",9338.66015625
"1241",3918.46752929688
"1242",19172.15234375
"1243",5518.93115234375
"1244",4274.6826171875
"1245",6208.8115234375
"1246",4996.14892578125
"1247",9224.4404296875
"1248",3274.51904296875
"1249",3493.84057617188
"1250",4034.40673828125
"1251",5208.40966796875
"1252",18381.7265625
"1253",8561.5341796875
"1254",3132.37158203125
"1255",5684.80517578125
"1256",11671.9853515625
"1257",3506.22338867188
"1258",2617.90649414062
"1259",8118.74560546875
"1260",16366.431640625
"1261",9940.23046875
"1262",5162.90380859375
"1263",3561.91479492188
"1264",18254.296875
"1265",4083.80517578125
"1266",7203.15673828125
"1267",14147.001953125
"1268",2332.95385742188
"1269",2834.765625
"1270",10923.4814453125
"1271",4730.85302734375
"1272",16934.818359375
"1273",14226.3623046875
"1274",5993.04296875
"1275",2332.35668945312
"1276",10861.025390625
"1277",3364.92993164062
"1278",5785.09326171875
"1279",9936.1328125
"1280",16834.9296875
"1281",9180.43359375
"1282",3734.28100585938
"1283",3676.07958984375
"1284",2569.87109375
"1285",14489.9404296875
"1286",6892.57080078125
"1287",4674.02880859375
"1288",5633.58203125
"1289",12936.1416015625
"1290",8843.1953125
"1291",5358.58642578125
"1292",14202.0654296875
